3.318598011934422942e+00
3.302431680691260585e+00
3.309739021493540267e+00
3.317952590466297647e+00
3.304220975899883062e+00
3.319731506098822393e+00
3.317831927536362358e+00
3.317477339223909194e+00
3.318779376594749753e+00
3.311358082088338595e+00
3.316253521915405233e+00
3.315881949126975758e+00
3.318456079555281324e+00
3.310947671591824903e+00
3.311931125172129953e+00
3.318897192031498022e+00
3.311922569627474111e+00
3.310918986002695075e+00
3.316779404661190256e+00
3.307086947671480370e+00
3.312561535930628409e+00
3.314973610461762643e+00
3.317888980207316152e+00
3.308450950122898693e+00
3.312861676069943861e+00
3.317764092225121253e+00
3.317318322572626155e+00
3.313831152054484974e+00
3.314276084306791770e+00
3.316348044426960850e+00
3.308841086348331295e+00
3.306664281633843405e+00
3.311544047311227423e+00
3.312273689590265580e+00
3.312422715838096998e+00
3.317476504563644735e+00
3.311433856075608251e+00
3.309886913292627852e+00
3.313987040237889037e+00
3.316597333419756044e+00
3.306605227539775260e+00
3.312196274780955019e+00
3.311513139447213483e+00
3.316915136290254029e+00
3.315070201980584663e+00
3.312063167256634078e+00
3.319029212249167582e+00
3.309964673600066298e+00
3.303235708542577420e+00
3.315767965903277492e+00
